ORF,GFP_R12,rank_GFP,abs,rank_abs
YOR005C,-0.012009,3091,0.012009,4785
YPL058C,0.011989,2503,0.011989,4786
YHR117W,-0.01197,3090,0.01197,4787
YBL036C,-0.011952,3089,0.011952,4788
YJL048C,0.011921,2504,0.011921,4789
YGR066C,0.011898,2505,0.011898,4790
YAL039C,-0.011896,3088,0.011896,4791
YIL164C,-0.011885,3087,0.011885,4792
YPR106W,-0.011865,3086,0.011865,4793
YDL086W,0.011855,2506,0.011855,4794
YDR093W,-0.011842,3085,0.011842,4795
YPL052W,-0.011779,3084,0.011779,4796
YML002W,-0.011762,3083,0.011762,4797
YDL241W,0.011761,2507,0.011761,4798
YKL018C-A,-0.011711,3082,0.011711,4799
YMR158C-B,0.011673,2508,0.011673,4800
YGR188C,0.011672,2509,0.011672,4801
YOR260W,0.011668,2510,0.011668,4802
YGL249W,0.011661,2511,0.011661,4803
YDR459C,-0.011638,3081,0.011638,4804
YBL058W,0.011623,2512,0.011623,4805
YPR013C,0.011575,2513,0.011575,4806
YGR011W,-0.011575,3080,0.011575,4807
YGL108C,0.011552,2514,0.011552,4808
YJL216C,-0.011464,3079,0.011464,4809
YER063W,0.011457,2515,0.011457,4810
YCL044C,0.01145,2516,0.01145,4811
YOR381W,-0.01143,3078,0.01143,4812
YDR294C,-0.011429,3077,0.011429,4813
YER071C,0.011369,2517,0.011369,4814
YNR043W,0.011356,2518,0.011356,4815
YER175W-A,-0.011325,3076,0.011325,4816
YJL192C,-0.011311,3075,0.011311,4817
YKL015W,0.0113,2519,0.0113,4818
YHR093W,-0.011294,3074,0.011294,4819
YOR113W,-0.011271,3073,0.011271,4820
YBR291C,0.011267,2520,0.011267,4821
YCR090C,-0.011267,3072,0.011267,4822
YFL033C,-0.011216,3071,0.011216,4823
YIR020W-B,0.011204,2521,0.011204,4824
YPL212C,0.011198,2522,0.011198,4825
YHR080C,0.011194,2523,0.011194,4826
YFR055W,-0.011172,3070,0.011172,4827
YDL160C,-0.01117,3069,0.01117,4828
YER019C-A,0.011118,2524,0.011118,4829
YGL063W,-0.011099,3068,0.011099,4830
YLR413W,-0.011097,3067,0.011097,4831
YOR280C,-0.011073,3066,0.011073,4832
YGR248W,0.011072,2525,0.011072,4833
YNL236W,0.011065,2526,0.011065,4834
YHR001W-A,-0.011036,3065,0.011036,4835
YDL144C,-0.011026,3064,0.011026,4836
YOR274W,-0.010979,3063,0.010979,4837
YJL213W,0.010957,2527,0.010957,4838
YMR118C,-0.01095,3062,0.01095,4839
YDR148C,-0.010903,3061,0.010903,4840
YKL065C,0.010901,2528,0.010901,4841
YDR033W,0.01089,2529,0.01089,4842
YGR014W,-0.010841,3060,0.010841,4843
YGR038W,0.010833,2530,0.010833,4844
YJL118W,-0.010812,3059,0.010812,4845
YKL023W,-0.01078,3058,0.01078,4846
YPL103C,0.010773,2531,0.010773,4847
YCR005C,0.010759,2532,0.010759,4848
YBR228W,-0.010744,3057,0.010744,4849
YBR166C,0.010739,2533,0.010739,4850
YDR122W,0.010728,2534,0.010728,4851
YKL086W,0.010721,2535,0.010721,4852
YIL056W,0.010707,2536,0.010707,4853
YPL145C,-0.010703,3056,0.010703,4854
YGL006W,0.010662,2537,0.010662,4855
YKR093W,0.010629,2538,0.010629,4856
YMR078C,-0.010609,3055,0.010609,4857
YPL133C,-0.01059,3054,0.01059,4858
YOR215C,0.010579,2539,0.010579,4859
YPR151C,-0.010572,3053,0.010572,4860
YMR094W,-0.010551,3052,0.010551,4861
YMR121C,0.010498,2540,0.010498,4862
YOR090C,-0.010474,3051,0.010474,4863
YHR071W,0.010469,2541,0.010469,4864
YGR207C,0.010454,2542,0.010454,4865
YPL189W,-0.01039,3050,0.01039,4866
YNL067W-B,-0.010386,3049,0.010386,4867
YDL111C,0.010348,2543,0.010348,4868
YDR247W,-0.010305,3048,0.010305,4869
YPL209C,0.010288,2544,0.010288,4870
YFR008W,-0.010281,3047,0.010281,4871
YLR034C,0.010262,2545,0.010262,4872
YPL236C,0.010257,2546,0.010257,4873
YCR010C,0.010249,2547,0.010249,4874
YDL217C,-0.010197,3046,0.010197,4875
YDL197C,0.010186,2548,0.010186,4876
YPR152C,0.010181,2549,0.010181,4877
YBR051W,-0.010089,3045,0.010089,4878
YPR096C,-0.010061,3044,0.010061,4879
YOR242C,-0.010045,3043,0.010045,4880
YLR412C-A,-0.010042,3042,0.010042,4881
YDL073W,0.010041,2550,0.010041,4882
YGL028C,0.010038,2551,0.010038,4883
YDR420W,0.010023,2552,0.010023,4884
YER143W,0.010021,2553,0.010021,4885
YDR541C,0.01002,2554,0.01002,4886
YGR019W,0.009989,2555,0.009989,4887
YIL046W-A,-0.009988,3041,0.009988,4888
YFR006W,0.009976,2556,0.009976,4889
YDL194W,0.00995,2557,0.00995,4890
YPL088W,0.009945,2558,0.009945,4891
YLR253W,0.009944,2559,0.009944,4892
YMR119W,-0.009931,3040,0.009931,4893
YOL024W,0.009839,2560,0.009839,4894
YOR114W,0.009793,2561,0.009793,4895
YDR165W,-0.009788,3039,0.009788,4896
YJR094W-A,-0.009772,3038,0.009772,4897
YML054C-A,-0.009742,3037,0.009742,4898
YLR439W,0.00974,2562,0.00974,4899
YKR018C,0.009727,2563,0.009727,4900
YOL032W,0.009715,2564,0.009715,4901
YJR126C,-0.009694,3036,0.009694,4902
YBR145W,0.009684,2565,0.009684,4903
YPL258C,0.009674,2566,0.009674,4904
YJR054W,-0.009618,3035,0.009618,4905
YBR196C,0.009596,2567,0.009596,4906
YNL224C,-0.009596,3034,0.009596,4907
YOR003W,0.009528,2568,0.009528,4908
YPL093W,0.009518,2569,0.009518,4909
YGL049C,-0.009514,3033,0.009514,4910
YOR383C,0.009498,2570,0.009498,4911
YDR437W,0.009497,2571,0.009497,4912
YOR179C,-0.009467,3032,0.009467,4913
YDR043C,0.00942,2572,0.00942,4914
YIL107C,0.009417,2573,0.009417,4915
YDR458C,0.009392,2574,0.009392,4916
YLR254C,0.009319,2575,0.009319,4917
YDR428C,0.009312,2576,0.009312,4918
YDR496C,0.009276,2577,0.009276,4919
YOR091W,0.009276,2578,0.009276,4920
YBL074C,0.009275,2579,0.009275,4921
YHR130C,-0.009273,3031,0.009273,4922
YKL171W,0.009227,2580,0.009227,4923
YOR028C,-0.009217,3030,0.009217,4924
YOR133W,-0.009198,3029,0.009198,4925
YPR115W,0.009174,2581,0.009174,4926
YLR336C,0.009167,2582,0.009167,4927
YOL151W,-0.009167,3028,0.009167,4928
YNL024C,-0.009161,3027,0.009161,4929
YPL080C,-0.009152,3025,0.009152,4930
YNL166C,-0.009152,3026,0.009152,4931
YGR161W-C,0.009117,2583,0.009117,4932
YDR337W,0.009079,2584,0.009079,4933
YDR135C,0.009078,2585,0.009078,4934
YPL186C,-0.009063,3024,0.009063,4935
YLR130C,-0.009057,3023,0.009057,4936
YOR263C,-0.008984,3022,0.008984,4937
YLR212C,0.008957,2586,0.008957,4938
YBL055C,-0.008942,3021,0.008942,4939
YEL001C,-0.008941,3020,0.008941,4940
YMR110C,0.008922,2587,0.008922,4941
YKL026C,-0.008914,3019,0.008914,4942
YIR037W,-0.008902,3018,0.008902,4943
YCR014C,0.008806,2588,0.008806,4944
YOL124C,0.0088,2589,0.0088,4945
YNL204C,-0.0088,3017,0.0088,4946
YDR282C,-0.008763,3016,0.008763,4947
YOR225W,0.008761,2590,0.008761,4948
YGR154C,0.008756,2591,0.008756,4949
YOL089C,-0.008625,3015,0.008625,4950
YFR015C,0.008622,2592,0.008622,4951
YPL095C,-0.008603,3014,0.008603,4952
YER099C,0.008594,2593,0.008594,4953
YBR301W,-0.008577,3013,0.008577,4954
YPR138C,-0.008506,3012,0.008506,4955
YER076C,-0.008483,3011,0.008483,4956
YOR059C,0.008474,2594,0.008474,4957
YIL015C-A,-0.008408,3010,0.008408,4958
YNL257C,0.008341,2595,0.008341,4959
YKL138C,0.008305,2596,0.008305,4960
YLR137W,0.008302,2597,0.008302,4961
YDR274C,-0.008295,3009,0.008295,4962
YFL004W,0.008292,2598,0.008292,4963
YKR021W,0.008288,2599,0.008288,4964
YPL091W,-0.008176,3008,0.008176,4965
YPL220W,0.008156,2600,0.008156,4966
YOR105W,-0.008154,3007,0.008154,4967
YNL247W,-0.008123,3006,0.008123,4968
YDL094C,-0.008116,3005,0.008116,4969
YOR377W,-0.008108,3004,0.008108,4970
YNL115C,-0.008063,3003,0.008063,4971
YOR071C,0.008049,2601,0.008049,4972
YKR066C,0.008025,2602,0.008025,4973
YCL048W,0.007958,2603,0.007958,4974
YKL166C,-0.007913,3002,0.007913,4975
YDR528W,0.00788,2604,0.00788,4976
YCL038C,0.007877,2605,0.007877,4977
YHR171W,-0.007859,3001,0.007859,4978
YJL196C,-0.007847,3000,0.007847,4979
YJR092W,0.007835,2606,0.007835,4980
YKR070W,0.007794,2607,0.007794,4981
YLR327C,0.007742,2608,0.007742,4982
YCR102W-A,-0.007724,2999,0.007724,4983
YDR140W,0.007692,2609,0.007692,4984
YML108W,-0.007663,2998,0.007663,4985
YLR283W,0.007639,2610,0.007639,4986
YLR267W,-0.007639,2997,0.007639,4987
YNL208W,0.007638,2611,0.007638,4988
YOR340C,0.007595,2612,0.007595,4989
YJR107W,-0.007581,2996,0.007581,4990
YOR353C,0.00758,2613,0.00758,4991
YBR241C,-0.00753,2995,0.00753,4992
YHR079C-B,0.007526,2614,0.007526,4993
YDR390C,0.007511,2615,0.007511,4994
YLR120C,0.007496,2616,0.007496,4995
YPL164C,0.007456,2617,0.007456,4996
YGR041W,-0.007455,2994,0.007455,4997
YDR465C,0.007422,2618,0.007422,4998
YPR168W,0.007289,2619,0.007289,4999
YNL201C,-0.007271,2993,0.007271,5000
YGR022C,0.007211,2620,0.007211,5001
YEL005C,-0.007207,2992,0.007207,5002
YOL053C-A,0.007188,2621,0.007188,5003
YDR147W,-0.007183,2991,0.007183,5004
YOR239W,-0.007167,2990,0.007167,5005
YEL031W,-0.007147,2989,0.007147,5006
YGR018C,-0.007127,2988,0.007127,5007
YHL044W,-0.007107,2987,0.007107,5008
YER066W,0.007088,2622,0.007088,5009
YOR099W,0.007078,2623,0.007078,5010
YLR043C,0.007078,2624,0.007078,5011
YPR071W,-0.007042,2986,0.007042,5012
YKL199C,-0.007033,2985,0.007033,5013
YPR077C,0.007029,2625,0.007029,5014
YDR134C,0.007006,2626,0.007006,5015
YLR010C,-0.007005,2984,0.007005,5016
YOR087W,0.006996,2627,0.006996,5017
YDR379W,-0.006969,2983,0.006969,5018
YGR116W,0.006943,2628,0.006943,5019
YCL055W,0.006894,2629,0.006894,5020
YDR112W,-0.006891,2982,0.006891,5021
YGL140C,-0.006855,2981,0.006855,5022
YDR291W,0.006835,2630,0.006835,5023
YKR012C,-0.00678,2980,0.00678,5024
YAR043C,0.006778,2631,0.006778,5025
YMR140W,-0.006749,2979,0.006749,5026
YIL049W,0.006746,2632,0.006746,5027
YJR151C,-0.006723,2978,0.006723,5028
YLR236C,0.006722,2633,0.006722,5029
YGR241C,0.006711,2634,0.006711,5030
YLR190W,-0.006702,2977,0.006702,5031
YLR395C,-0.006654,2976,0.006654,5032
YHR007C-A,-0.006589,2975,0.006589,5033
YKR010C,-0.006517,2974,0.006517,5034
YOL144W,-0.006478,2973,0.006478,5035
YER152C,0.006464,2635,0.006464,5036
YDR536W,0.006451,2636,0.006451,5037
YDR468C,-0.006392,2972,0.006392,5038
YNL281W,-0.006372,2971,0.006372,5039
YPL243W,0.006363,2637,0.006363,5040
YJL161W,-0.006324,2970,0.006324,5041
YHR202W,0.006253,2638,0.006253,5042
YER016W,0.006201,2639,0.006201,5043
YJL134W,-0.00611,2969,0.00611,5044
YOR053W,0.006102,2640,0.006102,5045
YLR026C,0.00609,2641,0.00609,5046
YKR055W,0.006087,2642,0.006087,5047
YOR318C,-0.006074,2968,0.006074,5048
YNL240C,0.006066,2643,0.006066,5049
YBL056W,-0.006062,2967,0.006062,5050
YBR271W,0.006056,2644,0.006056,5051
YOR015W,0.006043,2645,0.006043,5052
YPR141C,0.006003,2646,0.006003,5053
YPL263C,-0.005957,2966,0.005957,5054
YIR039C,-0.005946,2965,0.005946,5055
YDR104C,0.00593,2647,0.00593,5056
YDR092W,0.005916,2648,0.005916,5057
YGR100W,0.0059,2649,0.0059,5058
YHL024W,0.005883,2650,0.005883,5059
YCR007C,0.005869,2651,0.005869,5060
YNL266W,0.005839,2652,0.005839,5061
YBR214W,0.005835,2653,0.005835,5062
YPL128C,-0.005825,2964,0.005825,5063
YMR173W-A,0.005815,2654,0.005815,5064
YJL016W,0.005777,2655,0.005777,5065
YLR028C,0.005769,2656,0.005769,5066
YDR209C,0.005761,2657,0.005761,5067
YBR168W,-0.005746,2963,0.005746,5068
YNL303W,-0.005745,2962,0.005745,5069
YNL211C,-0.005674,2961,0.005674,5070
YOR172W,0.005603,2658,0.005603,5071
YPL141C,-0.005583,2960,0.005583,5072
YMR101C,0.005552,2659,0.005552,5073
YNL313C,0.005536,2660,0.005536,5074
YER176W,-0.005526,2959,0.005526,5075
YGL180W,-0.005518,2958,0.005518,5076
YLR334C,-0.005465,2957,0.005465,5077
YNL125C,-0.005448,2956,0.005448,5078
YAR027W,-0.005438,2955,0.005438,5079
YMR081C,-0.00543,2954,0.00543,5080
YJR130C,0.005395,2661,0.005395,5081
YPL198W,0.00539,2662,0.00539,5082
YBR064W,0.005389,2663,0.005389,5083
YOR312C,-0.005375,2953,0.005375,5084
YOL013W-B,-0.005355,2952,0.005355,5085
YNL130C-A,0.005348,2664,0.005348,5086
YMR229C,-0.005344,2951,0.005344,5087
YGL190C,0.005333,2665,0.005333,5088
YMR090W,0.005333,2666,0.005333,5089
YMR188C,0.005326,2667,0.005326,5090
YPL078C,0.005325,2668,0.005325,5091
YEL025C,-0.005323,2950,0.005323,5092
YPL224C,0.005319,2669,0.005319,5093
YNL218W,0.005316,2670,0.005316,5094
YOR156C,-0.005288,2949,0.005288,5095
YLR438W,-0.005261,2948,0.005261,5096
YOR219C,0.005245,2671,0.005245,5097
YJL077W-B,0.005226,2672,0.005226,5098
YFL063W,0.005219,2673,0.005219,5099
YHR104W,0.005203,2674,0.005203,5100
YGR189C,0.005202,2675,0.005202,5101
YPL197C,-0.005177,2947,0.005177,5102
YCL023C,0.00517,2676,0.00517,5103
YNL339C,-0.005146,2946,0.005146,5104
YKL157W,0.005125,2677,0.005125,5105
YGR032W,0.005076,2678,0.005076,5106
YFR057W,-0.00505,2945,0.00505,5107
YOR088W,-0.00504,2944,0.00504,5108
YJR031C,0.005038,2679,0.005038,5109
YDR421W,0.005006,2680,0.005006,5110
YMR182W-A,0.004939,2681,0.004939,5111
YHR032W,0.004926,2682,0.004926,5112
YDR015C,-0.004776,2943,0.004776,5113
YDL211C,0.004748,2683,0.004748,5114
YPL192C,-0.004737,2942,0.004737,5115
YLR223C,-0.004736,2941,0.004736,5116
YMR294W-A,-0.00471,2940,0.00471,5117
YMR099C,0.00469,2684,0.00469,5118
YOL063C,-0.004666,2939,0.004666,5119
YNL047C,-0.00466,2938,0.00466,5120
YBR182C,-0.004657,2937,0.004657,5121
YKL078W,0.004654,2685,0.004654,5122
YLR262C-A,-0.004631,2936,0.004631,5123
YBR204C,-0.00463,2935,0.00463,5124
YDL026W,0.004596,2686,0.004596,5125
YMR194C-B,-0.004596,2934,0.004596,5126
YDR453C,0.004583,2687,0.004583,5127
YKL066W,-0.004554,2933,0.004554,5128
YCR020C,-0.004546,2932,0.004546,5129
YNL012W,0.004516,2688,0.004516,5130
YHR029C,0.004507,2689,0.004507,5131
YPL040C,-0.00449,2931,0.00449,5132
YMR107W,0.004471,2690,0.004471,5133
YDR050C,0.004425,2691,0.004425,5134
YHR057C,0.004392,2692,0.004392,5135
YPR107C,-0.004357,2930,0.004357,5136
YHR014W,0.004333,2693,0.004333,5137
YDR157W,-0.004234,2929,0.004234,5138
YAR035C-A,0.004232,2694,0.004232,5139
YER002W,-0.004232,2928,0.004232,5140
YAL045C,0.004222,2695,0.004222,5141
YMR181C,0.004204,2696,0.004204,5142
YML050W,0.004182,2697,0.004182,5143
YCL041C,0.004179,2698,0.004179,5144
YCL042W,0.004138,2699,0.004138,5145
YMR169C,0.004108,2700,0.004108,5146
YNL223W,-0.004045,2927,0.004045,5147
YJL164C,0.004032,2701,0.004032,5148
YGR023W,-0.004026,2926,0.004026,5149
YHR126C,0.003996,2702,0.003996,5150
YGL256W,0.003992,2703,0.003992,5151
YGR236C,-0.003984,2925,0.003984,5152
YKL201C,0.003951,2704,0.003951,5153
YJL160C,0.003932,2705,0.003932,5154
YCL035C,0.003926,2706,0.003926,5155
YDR380W,0.00391,2707,0.00391,5156
YDL130W-A,0.003872,2708,0.003872,5157
YER109C,-0.003872,2924,0.003872,5158
YER067W,0.003853,2709,0.003853,5159
YMR244C-A,-0.003852,2923,0.003852,5160
YLR285W,-0.003838,2922,0.003838,5161
YGL114W,-0.003834,2921,0.003834,5162
YJR038C,0.003828,2710,0.003828,5163
YKL105C,-0.00382,2920,0.00382,5164
YNL207W,-0.003799,2919,0.003799,5165
YBR144C,-0.003798,2918,0.003798,5166
YGL004C,-0.003795,2917,0.003795,5167
YER114C,-0.003779,2916,0.003779,5168
YFL014W,0.003761,2711,0.003761,5169
YPL119C-A,-0.003756,2915,0.003756,5170
YKR079C,-0.003737,2914,0.003737,5171
YMR074C,0.003732,2712,0.003732,5172
YOR132W,0.003726,2713,0.003726,5173
YJL217W,0.003726,2714,0.003726,5174
YPR110C,0.00372,2715,0.00372,5175
YJL087C,0.003706,2716,0.003706,5176
YNR071C,0.003692,2717,0.003692,5177
YGL158W,-0.003688,2913,0.003688,5178
YBL027W,0.003663,2718,0.003663,5179
YNL156C,0.003663,2719,0.003663,5180
YFR003C,-0.00364,2912,0.00364,5181
YKL067W,0.00362,2720,0.00362,5182
YHR082C,0.003611,2721,0.003611,5183
YPL004C,0.003595,2722,0.003595,5184
YML053C,-0.003584,2911,0.003584,5185
YDR184C,-0.003536,2910,0.003536,5186
YBR020W,-0.003519,2909,0.003519,5187
YDR118W,0.003516,2723,0.003516,5188
YLR235C,0.003509,2724,0.003509,5189
YBR074W,0.003503,2725,0.003503,5190
YEL057C,0.003493,2726,0.003493,5191
YDR220C,0.003492,2727,0.003492,5192
YOR378W,0.003459,2728,0.003459,5193
YPR125W,0.003443,2729,0.003443,5194
YOR315W,0.003437,2730,0.003437,5195
YNL127W,0.003415,2731,0.003415,5196
YML043C,-0.003402,2908,0.003402,5197
YFL053W,-0.003368,2907,0.003368,5198
YDR494W,-0.003342,2906,0.003342,5199
YIR023W,-0.003335,2905,0.003335,5200
YBL071C-B,0.003322,2732,0.003322,5201
YCR050C,-0.003314,2904,0.003314,5202
YJL042W,0.003265,2733,0.003265,5203
YER087C-A,0.003238,2734,0.003238,5204
YBR063C,0.003237,2735,0.003237,5205
YGR003W,-0.003237,2903,0.003237,5206
YLR342W-A,0.003231,2736,0.003231,5207
YDL001W,0.003207,2737,0.003207,5208
YKR087C,-0.003204,2902,0.003204,5209
YFR027W,0.00319,2738,0.00319,5210
YGL132W,-0.003167,2901,0.003167,5211
YOR207C,0.003132,2739,0.003132,5212
YIR016W,0.003129,2740,0.003129,5213
YDR344C,-0.003103,2900,0.003103,5214
YDR422C,0.003075,2741,0.003075,5215
YOR223W,-0.00306,2899,0.00306,5216
YLR205C,0.003058,2742,0.003058,5217
YMR295C,0.003046,2743,0.003046,5218
YMR034C,-0.003039,2898,0.003039,5219
YJL162C,0.002956,2744,0.002956,5220
YDL121C,0.002915,2745,0.002915,5221
YBR149W,0.0029,2746,0.0029,5222
YLR406C,0.002838,2747,0.002838,5223
YDR046C,0.002829,2748,0.002829,5224
YKR091W,0.002775,2749,0.002775,5225
YNL216W,-0.002775,2897,0.002775,5226
YPL030W,-0.002765,2896,0.002765,5227
YNL087W,-0.002761,2895,0.002761,5228
YIL074C,-0.00274,2894,0.00274,5229
YBR156C,0.002732,2750,0.002732,5230
YFL020C,0.002725,2751,0.002725,5231
YJL206C,0.002709,2752,0.002709,5232
YIL077C,0.002647,2753,0.002647,5233
YDR150W,-0.002642,2893,0.002642,5234
YNL130C,0.002635,2754,0.002635,5235
YGR131W,-0.002625,2892,0.002625,5236
YER184C,-0.002615,2891,0.002615,5237
YDR505C,0.002614,2755,0.002614,5238
YGR016W,-0.00261,2890,0.00261,5239
YLR126C,-0.002598,2889,0.002598,5240
YBR021W,-0.002563,2888,0.002563,5241
YNL113W,-0.00256,2887,0.00256,5242
YHL014C,-0.002534,2886,0.002534,5243
YPL154C,0.002472,2756,0.002472,5244
YJR025C,-0.002449,2885,0.002449,5245
YDR515W,0.002399,2757,0.002399,5246
YOR220W,-0.002399,2884,0.002399,5247
YHR180W,0.002397,2758,0.002397,5248
YOR202W,0.002391,2759,0.002391,5249
YOL150C,0.002388,2760,0.002388,5250
YGR244C,0.002378,2761,0.002378,5251
YDL229W,-0.00236,2882,0.00236,5252
YGR070W,-0.00236,2883,0.00236,5253
YLR259C,0.002312,2762,0.002312,5254
YOL146W,0.002272,2763,0.002272,5255
YPL272C,-0.002232,2881,0.002232,5256
YKL207W,-0.002211,2880,0.002211,5257
YGR225W,0.002194,2764,0.002194,5258
YJR134C,-0.002164,2879,0.002164,5259
YDR356W,0.002159,2765,0.002159,5260
YDR399W,0.002141,2766,0.002141,5261
YMR040W,-0.002128,2878,0.002128,5262
YMR075C-A,0.002116,2767,0.002116,5263
YBR274W,-0.002105,2877,0.002105,5264
YER039C-A,-0.002053,2876,0.002053,5265
YLR279W,0.002045,2768,0.002045,5266
YOR108W,0.002044,2769,0.002044,5267
YEL063C,-0.00202,2875,0.00202,5268
YKL214C,-0.001988,2874,0.001988,5269
YIR013C,-0.001957,2873,0.001957,5270
YHL017W,-0.001942,2872,0.001942,5271
YNR063W,-0.00194,2871,0.00194,5272
YKR049C,-0.001936,2870,0.001936,5273
YOR182C,-0.001931,2869,0.001931,5274
YCL012C,0.001928,2770,0.001928,5275
YMR240C,0.001925,2771,0.001925,5276
YNL028W,0.001915,2772,0.001915,5277
YBR150C,0.001913,2773,0.001913,5278
YER179W,0.001859,2774,0.001859,5279
YBR264C,0.00185,2775,0.00185,5280
YIL170W,0.001837,2776,0.001837,5281
YGR273C,0.001783,2777,0.001783,5282
YPL104W,-0.001781,2868,0.001781,5283
YLR307C-A,-0.001747,2867,0.001747,5284
YGL235W,0.001741,2778,0.001741,5285
YGR149W,0.001735,2779,0.001735,5286
YNL309W,-0.001654,2866,0.001654,5287
YPL176C,0.001598,2780,0.001598,5288
YBR076W,0.001596,2781,0.001596,5289
YDR538W,-0.001564,2865,0.001564,5290
YPR166C,0.001552,2782,0.001552,5291
YJL097W,0.001526,2783,0.001526,5292
YEL039C,0.001467,2784,0.001467,5293
YBL048W,-0.001456,2864,0.001456,5294
YMR215W,0.001419,2785,0.001419,5295
YDL207W,-0.001418,2863,0.001418,5296
YNL102W,-0.001407,2862,0.001407,5297
YIL045W,-0.001389,2861,0.001389,5298
YPL083C,0.001353,2786,0.001353,5299
YER011W,0.001344,2787,0.001344,5300
YLR224W,0.001298,2788,0.001298,5301
YOL030W,0.001239,2789,0.001239,5302
YJL121C,-0.001227,2860,0.001227,5303
YDL200C,-0.001172,2859,0.001172,5304
YCR017C,0.001167,2790,0.001167,5305
YLR445W,0.001132,2791,0.001132,5306
YNL110C,-0.001053,2858,0.001053,5307
YOR040W,-0.001026,2857,0.001026,5308
YLL041C,0.001022,2792,0.001022,5309
YOR055W,0.000995,2793,0.000995,5310
YLR251W,0.000985,2794,0.000985,5311
YDR472W,-0.000967,2856,0.000967,5312
YNL116W,0.000966,2795,0.000966,5313
YBR090C,-0.000966,2855,0.000966,5314
YCL046W,0.000924,2796,0.000924,5315
YKL092C,-0.000901,2854,0.000901,5316
YBR208C,0.000899,2797,0.000899,5317
YML086C,0.000893,2798,0.000893,5318
YGR234W,0.000862,2799,0.000862,5319
YGR202C,-0.000828,2853,0.000828,5320
YCR026C,0.000824,2800,0.000824,5321
YFL034W,0.000793,2801,0.000793,5322
YIR021W,-0.000793,2852,0.000793,5323
YOR047C,0.00079,2802,0.00079,5324
YDL165W,0.000789,2803,0.000789,5325
YJL167W,-0.000789,2851,0.000789,5326
YER108C,0.000781,2804,0.000781,5327
YLR022C,-0.000781,2850,0.000781,5328
YER053C-A,-0.000769,2849,0.000769,5329
YFR022W,0.000763,2805,0.000763,5330
YNL238W,-0.000758,2848,0.000758,5331
YML113W,0.000756,2806,0.000756,5332
YPR137W,-0.000741,2846,0.000741,5333
YAL027W,-0.000741,2847,0.000741,5334
YNR074C,0.000737,2807,0.000737,5335
YNL157W,-0.000737,2845,0.000737,5336
YMR247W-A,-0.000724,2844,0.000724,5337
YKL198C,-0.000697,2843,0.000697,5338
YLR330W,0.000676,2808,0.000676,5339
YLR265C,-0.000676,2842,0.000676,5340
YER078C,0.00065,2809,0.00065,5341
YLR050C,0.000619,2810,0.000619,5342
YOL107W,0.000598,2811,0.000598,5343
YPR159C-A,-0.000532,2841,0.000532,5344
YOR161C-C,-0.000516,2840,0.000516,5345
YOR097C,-0.000496,2839,0.000496,5346
YPL201C,-0.000433,2838,0.000433,5347
YOR104W,0.000428,2812,0.000428,5348
YKL124W,-0.000428,2837,0.000428,5349
YOR054C,0.000392,2813,0.000392,5350
YNL338W,-0.000392,2836,0.000392,5351
YDR182W-A,-0.000325,2835,0.000325,5352
YDL242W,0.000324,2814,0.000324,5353
YJR049C,-0.000324,2834,0.000324,5354
YAL067C,0.000267,2815,0.000267,5355
YLL001W,-0.000267,2833,0.000267,5356
YBL021C,0.000215,2816,0.000215,5357
YBR294W,0.00021,2817,0.00021,5358
YGR155W,-0.00021,2832,0.00021,5359
YCR100C,0.000202,2818,0.000202,5360
YJL119C,0.0002,2819,0.0002,5361
YOL104C,-0.0002,2831,0.0002,5362
YDR194W-A,0.00018,2820,0.00018,5363
YJL018W,0.000152,2821,0.000152,5364
YDR059C,-0.000151,2830,0.000151,5365
YPL035C,-0.000093,2829,0.000093,5366
YBR225W,0.000091,2822,0.000091,5367
YDR340W,-0.000091,2828,0.000091,5368
YCL025C,0.000082,2823,0.000082,5369
